Distrito;Candidato;Partido;Pacto;Votos;%;Resultado;Año
8;59 RUBEN OYARZO FIGUEROA;PR;UNIDAD POR CHILE;13261;1,73%;;2025
8;60 VIVIANA SOLEDAD DELGADO RIQUELME;PL;UNIDAD POR CHILE;10944;1,43%;;2025
8;61 CRISTOPHER VALDIVIA OLATE;PL;UNIDAD POR CHILE;14393;1,88%;;2025
8;62 GUSTAVO GATICA VILLARROEL;IND - PCCH;UNIDAD POR CHILE;94444;12,31%;Diputado;2025
8;63 MARCOS BARRAZA GOMEZ;PCCH;UNIDAD POR CHILE;26235;3,42%;Diputado;2025
8;64 CLAUDIA ATENAS SOZA;PDC;UNIDAD POR CHILE;11485;1,50%;;2025
8;65 JUAN CARLOS VALDIVIA LENA;IND - PDC;UNIDAD POR CHILE;25386;3,31%;;2025
8;66 TATIANA URRUTIA HERRERA;FA;UNIDAD POR CHILE;33124;4,32%;Diputada;2025
8;67 CLAUDIA MIX JIMENEZ;FA;UNIDAD POR CHILE;22154;2,89%;;2025
8;68 ELISA ANDREA ROJAS HERRERA;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;9382;1,22%;;2025
8;69 MARIA TERESA ALVAREZ AGUILAR;PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;7166;0,93%;;2025
8;70 MAXIMO QUITRAL ROJAS;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;4901;0,64%;;2025
8;71 ROSSANA DEL PILAR TARSETTI GUAJARDO;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;4863;0,63%;;2025
8;72 PABLO ANDRES MORALES MONTOYA;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;4515;0,59%;;2025
8;73 YESSENIA LIA CRISOSTOMO VALENZUELA;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;3747;0,49%;;2025
8;74 RICHARD TAPIA FUENTES;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;2812;0,37%;;2025
8;75 AMAURI ALEN QUILALEO VALENCIA;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;3760;0,49%;;2025
8;76 FRANCISCO VLADIMIR FLORES COBO;PTR;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;11636;1,52%;;2025
8;77 CRISTIAN CONTRERAS RADOVIC;PDG;PARTIDO DE LA GENTE;52565;6,85%;Diputado;2025
8;78 LEYLA MASSIEL JARA LOPEZ;PDG;PARTIDO DE LA GENTE;11111;1,45%;;2025
8;79 RICHARD MATTA PARRA;PDG;PARTIDO DE LA GENTE;10744;1,40%;;2025
8;80 LUCY MUÑOZ MARTICORENA;PDG;PARTIDO DE LA GENTE;8870;1,16%;;2025
8;81 SANDRA LUZ VERGARA CASTRO;PDG;PARTIDO DE LA GENTE;7381;0,96%;;2025
8;82 FELIX ENRIQUE MOLINA RIQUELME;PDG;PARTIDO DE LA GENTE;5260;0,69%;;2025
8;83 JACQUELINE PATRICIA ALARCON BORQUEZ;PDG;PARTIDO DE LA GENTE;5806;0,76%;;2025
8;84 ANDRES HENRIQUEZ RIQUELME;PDG;PARTIDO DE LA GENTE;6139;0,80%;;2025
8;85 JORGE GALDAMES HOROSTICA;DEMOCRATAS;CHILE GRANDE Y UNIDO;7915;1,03%;;2025
8;86 GONZALO EGAS POURAILLY;DEMOCRATAS;CHILE GRANDE Y UNIDO;10687;1,39%;;2025
8;87 ELIZABETH CARRASCO URRUTIA;DEMOCRATAS;CHILE GRANDE Y UNIDO;5273;0,69%;;2025
8;88 ROSA OYARCE SUAZO;RN;CHILE GRANDE Y UNIDO;28933;3,77%;;2025
8;89 CESAR VEGA LAZO;RN;CHILE GRANDE Y UNIDO;11721;1,53%;;2025
8;90 NATALY ORTUZAR MENDEZ;RN;CHILE GRANDE Y UNIDO;5366;0,70%;;2025
8;91 SEBASTIAN KEITEL RONDON;IND - UDI;CHILE GRANDE Y UNIDO;23079;3,01%;;2025
8;92 BEATRIZ LAGOS CAMPOS;UDI;CHILE GRANDE Y UNIDO;4515;0,59%;;2025
8;93 MARIO OLAVARRIA RODRIGUEZ;UDI;CHILE GRANDE Y UNIDO;23873;3,11%;Diputado;2025
8;94 AGUSTIN ROMERO LEIVA;REPUBLICAN;CAMBIO POR CHILE;53491;6,97%;Diputado;2025
8;95 ENRIQUE BASSALETTI RIESS;IND - REPUBLICAN;CAMBIO POR CHILE;47372;6,18%;Diputado;2025
8;96 CATHERINE CEBULJ NAVARRETE;REPUBLICAN;CAMBIO POR CHILE;23885;3,11%;;2025
8;97 ENRIQUE MUÑOZ LAGOS;PSC;CAMBIO POR CHILE;6883;0,90%;;2025
8;98 FELIPE CORVALAN DESTEFANI;PSC;CAMBIO POR CHILE;6226;0,81%;;2025
8;99 ITALO OMEGNA VERGARA;PNL;CAMBIO POR CHILE;15726;2,05%;;2025
8;100 ANITA ESCOBAR GATTAS;IND - PNL;CAMBIO POR CHILE;6523;0,85%;;2025
8;101 JUAN CARLOS GOMEZ ESCOBAR;PNL;CAMBIO POR CHILE;9142;1,19%;;2025
8;102 PIER KARLEZI HAZLEBY;PNL;CAMBIO POR CHILE;22867;2,98%;Diputado;2025
9;51 ALEJANDRA PEREZ ESPINA;AH;VERDES, REGIONALISTAS Y HUMANISTAS;5307;1,04%;;2025
9;52 ARIEL MATELUNA MATELUNA;IND - AH;VERDES, REGIONALISTAS Y HUMANISTAS;6389;1,25%;;2025
9;53 WALESKA UBIERNA NAVARRO;AH;VERDES, REGIONALISTAS Y HUMANISTAS;2134;0,42%;;2025
9;54 JOSE LUIS VILLAGRAN BARAHONA;IND - AH;VERDES, REGIONALISTAS Y HUMANISTAS;2481;0,49%;;2025
9;55 PAOLA CADIZ NUÑEZ;FREVS;VERDES, REGIONALISTAS Y HUMANISTAS;2150;0,42%;;2025
9;56 EVELYN FARIAS AILIO;IND - FREVS;VERDES, REGIONALISTAS Y HUMANISTAS;2503;0,49%;;2025
9;57 JOSE SEPULVEDA ZELADA;IND - FREVS;VERDES, REGIONALISTAS Y HUMANISTAS;2442;0,48%;;2025
9;58 ANDRES GIORDANO SALAZAR;FA;UNIDAD POR CHILE;21188;4,15%;;2025
9;59 LEONARDO JOFRE RIOS;FA;UNIDAD POR CHILE;15009;2,94%;;2025
9;60 BORIS BARRERA MORENO;PCCH;UNIDAD POR CHILE;38547;7,55%;Diputado;2025
9;61 CAROLA RIVERO CANALES;PS;UNIDAD POR CHILE;20555;4,03%;;2025
9;62 CESAR VALENZUELA MAASS;PS;UNIDAD POR CHILE;23652;4,63%;Diputado;2025
9;63 SANDRA GONZALEZ ZAMORANO;IND - PPD;UNIDAD POR CHILE;7146;1,40%;;2025
9;64 CARLOS CUADRADO PRATS;PPD;UNIDAD POR CHILE;45282;8,87%;Diputado;2025
9;65 AMELIA DEL CARMEN GALLEGOS RAMIREZ;PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;7858;1,54%;;2025
9;66 VIVIANA MONTECINOS SUAZO;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;6831;1,34%;;2025
9;67 ADRIAN ANTONIO LIZAMA BARRA;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;2764;0,54%;;2025
9;68 JUAN ANDRES PINO MADRID;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;4053;0,79%;;2025
9;69 SERGIO ENRIQUE FLORES RAMIREZ;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;3215;0,63%;;2025
9;70 ESTER BARRIENTOS VARGAS;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;2595;0,51%;;2025
9;71 LUIS ALBERTO DONOSO URIBE;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;2362;0,46%;;2025
9;72 MANUEL ENRIQUE MUÑOZ PALACIOS;PAVP;PARTIDO ALIANZA VERDE POPULAR ;2921;0,57%;;2025
9;73 XUXA ALVAREZ FERNANDEZ;PAVP;PARTIDO ALIANZA VERDE POPULAR ;3675;0,72%;;2025
9;74 JOSE GUILLERMO ROJAS INOSTROZA;PAVP;PARTIDO ALIANZA VERDE POPULAR ;1752;0,34%;;2025
9;75 ISABEL PALMA PALMA;PAVP;PARTIDO ALIANZA VERDE POPULAR ;2039;0,40%;;2025
9;76 MARIA ELENA VALENZUELA PINO;PAVP;PARTIDO ALIANZA VERDE POPULAR ;2214;0,43%;;2025
9;77 LORENZO LEPIN ARANEDA;PAVP;PARTIDO ALIANZA VERDE POPULAR ;1724;0,34%;;2025
9;78 DANIEL EDUARDO CANTO GONZALEZ;PAVP;PARTIDO ALIANZA VERDE POPULAR ;569;0,11%;;2025
9;79 ROBERTO LOBOS VILLASECA;PAVP;PARTIDO ALIANZA VERDE POPULAR ;585;0,11%;;2025
9;80 TAMARA ALEJANDRA RAMIREZ RAMIREZ;PDG;PARTIDO DE LA GENTE;23790;4,66%;Diputado;2025
9;81 ANDRES RIGOBERTO CACERES BRAVO;PDG;PARTIDO DE LA GENTE;8252;1,62%;;2025
9;82 PAMELA DEL TRANSITO AMARO ARAYA;PDG;PARTIDO DE LA GENTE;8951;1,75%;;2025
9;83 FRANCISCO JAVIER LIZANA DONOSO;PDG;PARTIDO DE LA GENTE;10023;1,96%;;2025
9;84 CESAR ABRAHAM SUAY JEREZ;PDG;PARTIDO DE LA GENTE;4125;0,81%;;2025
9;85 MARIA SOLEDAD LIEMPAN APELEO;PDG;PARTIDO DE LA GENTE;4721;0,92%;;2025
9;86 CRESCENCIO ALBERTO LOPEZ PEREZ;PDG;PARTIDO DE LA GENTE;2017;0,40%;;2025
9;87 CHRISTOPHER ELIAS YAÑEZ LEAL;PDG;PARTIDO DE LA GENTE;3900;0,76%;;2025
9;88 GUILLERMO RAMIREZ DIEZ;UDI; CHILE GRANDE Y UNIDO;19093;3,74%;Diputado;2025
9;89 JOSE MIGUEL GONZALEZ ZAPATA;UDI; CHILE GRANDE Y UNIDO;7067;1,38%;;2025
9;90 ERIKA OLIVERA DE LA FUENTE;DEMOCRATAS; CHILE GRANDE Y UNIDO;11808;2,31%;;2025
9;91 VERONICA MONTECINOS ORTIZ;DEMOCRATAS; CHILE GRANDE Y UNIDO;5026;0,98%;;2025
9;92 ALDO DUQUE SANTOS;IND - RN; CHILE GRANDE Y UNIDO;7250;1,42%;;2025
9;93 MARIA ELENA BARCO SANCHEZ;RN; CHILE GRANDE Y UNIDO;5159;1,01%;;2025
9;94 FELIPE VIDAL CUEVAS;IND - EVOPOLI; CHILE GRANDE Y UNIDO;15773;3,09%;;2025
9;95 JUAN MANUEL SANTA CRUZ CAMPAÑA;EVOPOLI; CHILE GRANDE Y UNIDO;5619;1,10%;;2025
9;96 JOSE CARLOS MEZA PEREIRA;REPUBLICAN;CAMBIO POR CHILE;33721;6,61%;Diputado;2025
9;97 MACARENA GARCIA-HUIDOBRO LLORT;REPUBLICAN;CAMBIO POR CHILE;20832;4,08%;;2025
9;98 JAVIERA RODRIGUEZ PASCUAL;REPUBLICAN;CAMBIO POR CHILE;25145;4,93%;Diputada;2025
9;99 MAXIMILIANO MURATH MANSILLA;PNL;CAMBIO POR CHILE;21736;4,26%;;2025
9;100 MARGARITA GARRIDO ACEVEDO;PNL;CAMBIO POR CHILE;14246;2,79%;;2025
9;101 VALESKA OYARCE PEÑA;PSC;CAMBIO POR CHILE;2854;0,56%;;2025
9;102 ALBERTO SEGUEL MENA;PSC;CAMBIO POR CHILE;3830;0,75%;;2025
9;103 CAROLINA GARATE VERGARA;PSC;CAMBIO POR CHILE;5645;1,11%;;2025
10;51 FRANCISCO ESTEVEZ VALENCIA;IND - AH;VERDES, REGIONALISTAS Y HUMANISTAS;3138;0,48%;;2025
10;52 GLORIA CAROLINA PEREZ SEPULVEDA;IND - AH;VERDES, REGIONALISTAS Y HUMANISTAS;1834;0,28%;;2025
10;53 CLAUDIA RUIZ MONTECINO;IND - AH;VERDES, REGIONALISTAS Y HUMANISTAS;2449;0,38%;;2025
10;54 LUIS MARIANO RENDON ESCOBAR;IND - AH;VERDES, REGIONALISTAS Y HUMANISTAS;1774;0,27%;;2025
10;55 CLAUDIA RUZ ROTHEN;FREVS;VERDES, REGIONALISTAS Y HUMANISTAS;2374;0,37%;;2025
10;56 ANTONIO ARRIAGADA JURE;IND - FREVS;VERDES, REGIONALISTAS Y HUMANISTAS;1507;0,23%;;2025
10;57 JAVIERA GONZALEZ ARENAS;FREVS;VERDES, REGIONALISTAS Y HUMANISTAS;1973;0,30%;;2025
10;58 KATHERINE PEREZ CONTRERAS;IND - FREVS;VERDES, REGIONALISTAS Y HUMANISTAS;1248;0,19%;;2025
10;59 MARCIA SOTO DIAZ;IND - FREVS;VERDES, REGIONALISTAS Y HUMANISTAS;842;0,13%;;2025
10;60 GONZALO WINTER ETCHEBERRY;FA;UNIDAD POR CHILE;94085;14,53%;Diputado;2025
10;61 EMILIA SCHNEIDER VIDELA;FA;UNIDAD POR CHILE;31212;4,82%;Diputada;2025
10;62 LORENA FRIES MONLEON;FA;UNIDAD POR CHILE;5707;0,88%;Diputada;2025
10;63 ALEJANDRA PLACENCIA CABELLO;PCCH;UNIDAD POR CHILE;17675;2,73%;;2025
10;64 IRACI HASSLER JACOB;PCCH;UNIDAD POR CHILE;46678;7,21%;Diputada;2025
10;65 FERNANDA VILLEGAS ACEVEDO;PS;UNIDAD POR CHILE;8962;1,38%;;2025
10;66 ANA MARIA HERNANDEZ SAN MARTIN;PDC;UNIDAD POR CHILE;5194;0,80%;;2025
10;67 HELIA MOLINA MILMAN;PPD;UNIDAD POR CHILE;27426;4,24%;;2025
10;68 JOSE TORO KEMP;PPD;UNIDAD POR CHILE;7987;1,23%;;2025
10;69 CELESTE JIMENEZ RIVEROS;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;7074;1,09%;;2025
10;70 ALFREDO GROSSI ROBLES;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;1514;0,23%;;2025
10;71 DANIELA KING REYES;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;3567;0,55%;;2025
10;72 GARY JAVIER NUÑEZ ORDOÑA;PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;1932;0,30%;;2025
10;73 JORGE PALMA ACUÑA;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;1815;0,28%;;2025
10;74 MATIAS JORGE REYES VARGAS;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;1633;0,25%;;2025
10;75 CAROLINA VENEGAS RIVERA;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;4312;0,67%;;2025
10;76 IBAR NICOLAS ZEPEDA ALCOTA;PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;1134;0,18%;;2025
10;77 DAUNO TOTORO NAVARRO;PTR;PARTIDO DE TRABAJADORES REVOLUCIONARIOS;6036;0,93%;;2025
10;78 JOSEFFE TAMARA CACERES TORRES;PTR;PARTIDO DE TRABAJADORES REVOLUCIONARIOS;1306;0,20%;;2025
10;79 FABIAN ERNESTO PUELMA MULLER;PTR;PARTIDO DE TRABAJADORES REVOLUCIONARIOS;2316;0,36%;;2025
10;80 BARBARA BELEN BRITO CARRASCO;PTR;PARTIDO DE TRABAJADORES REVOLUCIONARIOS;1881;0,29%;;2025
10;81 YURI ERNESTO PEÑA JIMENEZ;PTR;PARTIDO DE TRABAJADORES REVOLUCIONARIOS;1028;0,16%;;2025
10;82 VALERIA PAZ YAÑEZ ALVAREZ;PTR;PARTIDO DE TRABAJADORES REVOLUCIONARIOS;1347;0,21%;;2025
10;83 JULIO HUMBERTO MANCILLA MARABOLI;PTR;PARTIDO DE TRABAJADORES REVOLUCIONARIOS;617;0,10%;;2025
10;84 CLAUDIA ANDREA TASSARA RUILOVA;PTR;PARTIDO DE TRABAJADORES REVOLUCIONARIOS;723;0,11%;;2025
10;85 YAMILA DE LOURDES MARTINEZ URRUTIA;PTR;PARTIDO DE TRABAJADORES REVOLUCIONARIOS;430;0,07%;;2025
10;86 NICOL AGUILERA ORTIZ;PAVP;PARTIDO ALIANZA VERDE POPULAR ;2905;0,45%;;2025
10;87 HECTOR SOTO GALLARDO;PAVP;PARTIDO ALIANZA VERDE POPULAR ;1743;0,27%;;2025
10;88 SOFIA MARIELA GONZALEZ PERALTA;PAVP;PARTIDO ALIANZA VERDE POPULAR ;1955;0,30%;;2025
10;89 CATALINA MILITZA DURAN CHANAN;PAVP;PARTIDO ALIANZA VERDE POPULAR ;1952;0,30%;;2025
10;90 CESAR LORCA HIDALGO;PAVP;PARTIDO ALIANZA VERDE POPULAR ;1136;0,18%;;2025
10;91 NELLA REYES VALLEJOS;PAVP;PARTIDO ALIANZA VERDE POPULAR ;775;0,12%;;2025
10;92 JESSICA SAINT-PIERRE COLLADO;PAVP;PARTIDO ALIANZA VERDE POPULAR ;722;0,11%;;2025
10;93 BELEN JESUS CARVAJAL ZUÑIGA;PAVP;PARTIDO ALIANZA VERDE POPULAR ;699;0,11%;;2025
10;94 ANDRES URZUA CORVALAN;PAVP;PARTIDO ALIANZA VERDE POPULAR ;514;0,08%;;2025
10;95 KAREN OSORIO MUÑOZ;PDG;PARTIDO DE LA GENTE;12316;1,90%;;2025
10;96 GIANNY CONTENLA OJEDA;PDG;PARTIDO DE LA GENTE;3177;0,49%;;2025
10;97 ALEJANDRA JARA QUIROZ;PDG;PARTIDO DE LA GENTE;4961;0,77%;;2025
10;98 ANDREA DEL PILAR HERRERA CACHAÑA;PDG;PARTIDO DE LA GENTE;2896;0,45%;;2025
10;99 BARBARA MOLINA SILVA;PDG;PARTIDO DE LA GENTE;3677;0,57%;;2025
10;100 FRANCISCA ANDREA ACEVEDO LEON;PDG;PARTIDO DE LA GENTE;3432;0,53%;;2025
10;101 BETZABE PATRICIA VIGORENA NUÑEZ;PDG;PARTIDO DE LA GENTE;1036;0,16%;;2025
10;102 JASMIN NICOLE OSORIO CESPED;PDG;PARTIDO DE LA GENTE;1418;0,22%;;2025
10;103 FRANCISCO JAVIER PATIÑO TOBAR;PDG;PARTIDO DE LA GENTE;5064;0,78%;;2025
10;104 JORGE ALESSANDRI VERGARA;UDI;CHILE GRANDE Y UNIDO;56612;8,74%;Diputado;2025
10;105 MACARENA ZARHI CORDERO;IND - UDI;CHILE GRANDE Y UNIDO;4994;0,77%;;2025
10;106 MARIA JESUS SCHWERTER CABEZAS;UDI;CHILE GRANDE Y UNIDO;4307;0,67%;;2025
10;107 JUAN PABLO SAEZ REY;IND - DEMOCRATAS;CHILE GRANDE Y UNIDO;4814;0,74%;;2025
10;108 VICENTE ALMONACID HEYL;IND - DEMOCRATAS;CHILE GRANDE Y UNIDO;2209;0,34%;;2025
10;109 SANDRA SOLIMANO LATORRE;IND - DEMOCRATAS;CHILE GRANDE Y UNIDO;1985;0,31%;;2025
10;110 MARIA LUISA CORDERO VELASQUEZ;IND - RN;CHILE GRANDE Y UNIDO;14530;2,24%;;2025
10;111 JOHANNA OLIVARES GRIBBELL;RN;CHILE GRANDE Y UNIDO;6010;0,93%;;2025
10;112 FRANCISCO ORREGO GUTIERREZ;RN;CHILE GRANDE Y UNIDO;60336;9,32%;Diputado;2025
10;113 HANS MAROWSKI CUEVAS;PNL;CAMBIO POR CHILE;27976;4,32%;Diputado;2025
10;114 LETICIA ARAYA AHUMADA;PNL;CAMBIO POR CHILE;6396;0,99%;;2025
10;115 FRANCO FRIAS GUTIERREZ;PNL;CAMBIO POR CHILE;6237;0,96%;;2025
10;116 EVELYN HERNANDEZ FLORES;PNL;CAMBIO POR CHILE;7418;1,15%;;2025
10;117 JEAN BONVALLET SETTI;IND - PSC;CAMBIO POR CHILE;4637;0,72%;;2025
10;118 GINO LORENZINI BARRIOS;IND - PSC;CAMBIO POR CHILE;11740;1,81%;;2025
10;119 MATIAS BELLOLIO MERINO;REPUBLICAN;CAMBIO POR CHILE;16343;2,52%;;2025
10;120 ABIGAIL ABURTO CARDENAS;IND - REPUBLICAN;CAMBIO POR CHILE;3003;0,46%;;2025
10;121 JOSE ANTONIO KAST ADRIASOLA;REPUBLICAN;CAMBIO POR CHILE;56740;8,76%;Diputado;2025
11;51 TOMAS HIRSCH GOLDSCHMIDT;AH;VERDES, REGIONALISTAS Y HUMANISTAS;25474;4,79%;;2025
11;52 ELIZABETH CONTRERAS BECERRA;IND - AH;VERDES, REGIONALISTAS Y HUMANISTAS;1787;0,34%;;2025
11;53 CATALINA VIDAL MENDEZ;AH;VERDES, REGIONALISTAS Y HUMANISTAS;2714;0,51%;;2025
11;54 PEDRO DAVIS URZUA;IND - AH;VERDES, REGIONALISTAS Y HUMANISTAS;1668;0,31%;;2025
11;55 MYRIAM MEZA ANCATEN;AH;VERDES, REGIONALISTAS Y HUMANISTAS;2237;0,42%;;2025
11;56 GERMAN ROJAS VOLMAR;FREVS;VERDES, REGIONALISTAS Y HUMANISTAS;745;0,14%;;2025
11;57 MELINA GIANELLI ALTAMIRANO;FREVS;VERDES, REGIONALISTAS Y HUMANISTAS;957;0,18%;;2025
11;58 RODRIGO ALFONSO RETTIG VARGAS;PL;UNIDAD POR CHILE;29182;5,49%;;2025
11;59 MARCELA HEVIA CUBILLOS;IND - PL;UNIDAD POR CHILE;4084;0,77%;;2025
11;60 CONSTANZA SCHONHAUT SOTO;FA;UNIDAD POR CHILE;26198;4,92%;Diputada;2025
11;61 ISIDORA ALCALDE EGAÑA;FA;UNIDAD POR CHILE;20761;3,90%;;2025
11;62 CINDY SOLIS IBARRA;IND - PPD;UNIDAD POR CHILE;2038;0,38%;;2025
11;63 MARIA ESTER OLEA RODRIGUEZ;PR;UNIDAD POR CHILE;1670;0,31%;;2025
11;64 CECILIA CELIS AHUMADA;PDC;UNIDAD POR CHILE;4917;0,92%;;2025
11;65 NELSON NICOLAS PEÑA GALLARDO;PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;2761;0,52%;;2025
11;66 GUILLERMO GONZALEZ CASTRO;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;2541;0,48%;;2025
11;67 MARIA ANGELICA ROMERO DONOSO;PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;3978;0,75%;;2025
11;68 ELIO ZARATE MORAGA;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;1164;0,22%;;2025
11;69 NICOLAS ANDRES ROMERO REEVES;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;1866;0,35%;;2025
11;70 NINOSKA HENRIQUEZ ARAYA;IND - PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;2381;0,45%;;2025
11;71 ELIZABETH TUDELA CRUZ;PH;IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA;1973;0,37%;;2025
11;72 IGOR CONTRERAS JERIA;PAVP;PARTIDO ALIANZA VERDE POPULAR ;1330;0,25%;;2025
11;73 PAULA HUECHAQUEO ROJAS;PAVP;PARTIDO ALIANZA VERDE POPULAR ;1758;0,33%;;2025
11;74 RICARDO ANDRES AVILES RUBILAR;PDG;PARTIDO DE LA GENTE;8107;1,52%;;2025
11;75 CRISTOPHER ALEXEIS SUAREZ GONZALEZ;PDG;PARTIDO DE LA GENTE;2875;0,54%;;2025
11;76 ELIZABETH FUENTES BRAVO;PDG;PARTIDO DE LA GENTE;4674;0,88%;;2025
11;77 ERNESTO EXEQUIEL CORTEZ ULBRICH;PDG;PARTIDO DE LA GENTE;2114;0,40%;;2025
11;78 MARCELA IVONNE CABALLERO REYES;PDG;PARTIDO DE LA GENTE;2881;0,54%;;2025
11;79 MARICEL DONOSO ACEVEDO;PDG;PARTIDO DE LA GENTE;1302;0,24%;;2025
11;80 RICARDO ANDRES SILVA CALCAGNO;PDG;PARTIDO DE LA GENTE;2279;0,43%;;2025
11;81 FRANCISCO UNDURRAGA GAZITUA;EVOPOLI;CHILE GRANDE Y UNIDO;34368;6,46%;;2025
11;82 MACARENA CORNEJO FUENTES;EVOPOLI;CHILE GRANDE Y UNIDO;6846;1,29%;;2025
11;83 DIEGO SCHALPER SEPULVEDA;RN;CHILE GRANDE Y UNIDO;69695;13,10%;Diputado;2025
11;84 CLAUDIA MORA VEGA;RN;CHILE GRANDE Y UNIDO;20429;3,84%;Diputada;2025
11;85 PERCY CARTER MORONG;IND - DEMOCRATAS;CHILE GRANDE Y UNIDO;1664;0,31%;;2025
11;86 CARLOS WARD EDWARDS;UDI;CHILE GRANDE Y UNIDO;12419;2,33%;;2025
11;87 CONSTANZA HUBE PORTUS;UDI;CHILE GRANDE Y UNIDO;56372;10,60%;Diputada;2025
11;88 CRISTIAN ARAYA LERDO DE TEJADA;REPUBLICAN;CAMBIO POR CHILE;42670;8,02%;Diputado;2025
11;89 CATALINA DEL REAL MIHOVILOVIC;REPUBLICAN;CAMBIO POR CHILE;57363;10,78%;Diputada;2025
11;90 PEDRO LEA-PLAZA EDWARDS;REPUBLICAN;CAMBIO POR CHILE;11555;2,17%;;2025
11;91 MICHEL CARTES ZUÑIGA;PSC;CAMBIO POR CHILE;2889;0,54%;;2025
11;92 CRISTIAN DALY DAGORRET;PNL;CAMBIO POR CHILE;24827;4,67%;;2025
11;93 CARLOS ALARCON CASTRO;PNL;CAMBIO POR CHILE;12664;2,38%;;2025
11;94 MARIA CAROLINA COTAPOS MARDONES;PNL;CAMBIO POR CHILE;9769;1,84%;;2025
12;51 ANA MARIA GAZMURI VIEIRA;AH;VERDES, REGIONALISTAS Y HUMANISTAS;57944;9,37%;Diputada;2025
12;52 MARGARITA PAZ ARAYA FLORES;AH;VERDES, REGIONALISTAS Y HUMANISTAS;3211;0,52%;;2025
12;53 GIOVANNA GRANDON CARO;IND - AH;VERDES, REGIONALISTAS Y HUMANISTAS;2607;0,42%;;2025
12;54 FABRIZIO ALDAY VALDOVINOS;IND - AH;VERDES, REGIONALISTAS Y HUMANISTAS;30636;4,95%;;2025
12;55 HERNAN PALMA PEREZ;FREVS;VERDES, REGIONALISTAS Y HUMANISTAS;4729;0,76%;;2025
12;56 GUSTAVO LORCA QUITRAL;IND - FREVS;VERDES, REGIONALISTAS Y HUMANISTAS;2128;0,34%;;2025
12;57 RICARDO SANTANA PEREZ;IND - FREVS;VERDES, REGIONALISTAS Y HUMANISTAS;1579;0,26%;;2025
12;58 DANIELA SERRANO SALAZAR;PCCH;UNIDAD POR CHILE;44742;7,23%;Diputada;2025
12;59 JUAN NAVARRO ROMERO;PCCH;UNIDAD POR CHILE;9905;1,60%;;2025
12;60 SIMON RAMIREZ GONZALEZ;FA;UNIDAD POR CHILE;20220;3,27%;;2025
12;61 MARCO VELARDE SALINAS;FA;UNIDAD POR CHILE;7359;1,19%;;2025
12;62 CLAUDIA HASBUN FAILA;PS;UNIDAD POR CHILE;15468;2,50%;;2025
12;63 LI FRIDMAN MOSES;IND - PS;UNIDAD POR CHILE;7867;1,27%;;2025
12;64 DINKA TOMICIC BOBADILLA;PDC;UNIDAD POR CHILE;5902;0,95%;;2025
